-20,-0.912945250727628
-19.9,-0.867644100641667
-19.8,-0.813673737507105
-19.7,-0.751573415352148
-19.6,-0.681963620068136
-19.5,-0.605539869719601
-19.4,-0.523065765157696
-19.3,-0.435365360372893
-19.2,-0.343314928819895
-19.1,-0.24783420798296
-19,-0.149877209662952
-18.9,-0.0504226878068112
-18.8,0.0495356408783674
-18.7,0.148999025814199
-18.6,0.246973661736621
-18.5,0.342480618469613
-18.4,0.434565622071897
-18.3,0.522308589626732
-18.2,0.604832822406284
-18.1,0.6813137655555
-18,0.750987246771676
-17.9,0.813157111661489
-17.8,0.867202179485581
-17.7,0.912582449791185
-17.6,0.948844497918124
-17.5,0.975626005468158
-17.4,0.992659380470633
-17.3,0.999774431073011
-17.2,0.996900066041596
-17.1,0.984065005081643
-17,0.961397491879557
-16.9,0.929124012734368
-16.8,0.887567033581505
-16.7,0.837141778019747
-16.6,0.778352078534298
-16.5,0.711785342369123
-16.4,0.638106682347947
-16.3,0.558052271286779
-16.2,0.472421986398466
-16.1,0.382071417184009
-16,0.287903316665065
-15.9,0.190858581374189
-15.8,0.0919068502276816
-15.7,-0.00796318378593734
-15.6,-0.107753652299444
-15.5,-0.206467481937797
-15.4,-0.303118356745702
-15.3,-0.396740573130612
-15.2,-0.4863986888538
-15.1,-0.571196869659989
-15,-0.650287840157117
-14.9,-0.722881349511976
-14.8,-0.788252067375316
-14.7,-0.845746831142934
-14.6,-0.894791172140504
-14.5,-0.934895055524683
-14.4,-0.965657776549277
-14.3,-0.986771964274613
-14.2,-0.998026652716362
-14.1,-0.999309388747918
-14,-0.99060735569487
-13.9,-0.972007501394976
-13.8,-0.943695669444105
-13.7,-0.905954742308462
-13.6,-0.859161814856496
-13.5,-0.803784426551621
-13.4,-0.740375889952449
-13.3,-0.669569762196602
-13.2,-0.592073514707223
-13.1,-0.508661464372374
-13,-0.420167036826641
-12.9,-0.327474439137693
-12.8,-0.231509825101539
-12.7,-0.133232041419942
-12.6,-0.0336230472211367
-12.5,0.0663218973512007
-12.4,0.165604175448309
-12.3,0.263231791365801
-12.2,0.358229282236829
-12.1,0.449647464534601
-12,0.536572918000435
-11.9,0.618137112237035
-11.8,0.693525084777122
-11.7,0.761983583919033
-11.6,0.822828594968709
-11.5,0.875452174688429
-11.4,0.919328525664676
-11.3,0.954019249902089
-11.2,0.979177729151317
-11.1,0.994552588203989
-11,0.999990206550704
-10.9,0.995436253306377
-10.8,0.980936230066492
-10.7,0.956635016270188
-10.6,0.922775421612807
-10.5,0.87969575997167
-10.4,0.827826469085653
-10.3,0.767685809763583
-10.2,0.699874687593542
-10.1,0.625070648892882
-10,0.54402111088937
-9.9,0.45753589377532
-9.8,0.366479129251928
-9.7,0.271760626410942
-9.6,0.17432678122298
-9.5,0.0751511204618093
-9.4,-0.0247754254533595
-9.3,-0.124454423507062
-9.2,-0.222889914100248
-9.1,-0.319098362349352
-9,-0.412118485241757
-8.9,-0.501020856457886
-8.8,-0.584917192891762
-8.7,-0.662969230082183
-8.6,-0.734397097874113
-8.5,-0.79848711262349
-8.4,-0.854598908088281
-8.3,-0.902171833756293
-8.2,-0.940730556679773
-8.1,-0.969889810845086
-8,-0.989358246623382
-7.9,-0.998941341839772
-7.8,-0.998543345374605
-7.7,-0.988168233877
-7.6,-0.967919672031486
-7.5,-0.937999976774739
-7.4,-0.898708095811627
-7.3,-0.850436620628564
-7.2,-0.793667863849153
-7.1,-0.728969040125876
-7,-0.656986598718789
-6.9,-0.5784397643882
-6.8,-0.494113351138607
-6.7,-0.404849920616598
-6.6,-0.311541363513378
-6.5,-0.215119988087816
-6.4,-0.116549204850492
-6.3,-0.0168139004843488
-6.2,0.0830894028174973
-6.1,0.182162504272096
-6,0.279415498198926
-5.9,0.373876664830238
-5.8,0.464602179413758
-5.7,0.550685542597638
-5.6,0.631266637872322
-5.5,0.705540325570392
-5.4,0.772764487555988
-5.3,0.832267442223902
-5.2,0.883454655720154
-5.1,0.925814682327733
-5,0.958924274663139
-4.9,0.982452612624333
-4.8,0.996164608835841
-4.7,0.999923257564101
-4.6,0.993691003633464
-4.5,0.977530117665097
-4.4,0.951602073889516
-4.3,0.916165936749455
-4.2,0.871575772413588
-4.1,0.81827711106441
-4,0.756802495307928
-3.9,0.687766159183973
-3.8,0.611857890942718
-3.7,0.529836140908493
-3.6,0.442520443294852
-3.5,0.35078322768962
-3.4,0.25554110202683
-3.3,0.157745694143247
-3.2,0.0583741434275792
-3.1,-0.0415806624332909
-3,-0.141120008059867
-2.9,-0.239249329213984
-2.8,-0.334988150155906
-2.7,-0.427379880233831
-2.6,-0.515501371821465
-2.5,-0.598472144103957
-2.4,-0.675463180551152
-2.3,-0.745705212176721
-2.2,-0.808496403819591
-2.1,-0.863209366648874
-2,-0.909297426825682
-1.9,-0.946300087687415
-1.8,-0.973847630878196
-1.7,-0.991664810452469
-1.6,-0.999573603041505
-1.5,-0.997494986604054
-1.4,-0.98544972998846
-1.3,-0.963558185417193
-1.2,-0.932039085967226
-1.1,-0.891207360061435
-1,-0.841470984807897
-0.9,-0.783326909627483
-0.8,-0.717356090899522
-0.7,-0.644217687237691
-0.6,-0.564642473395035
-0.5,-0.479425538604203
-0.4,-0.389418342308649
-0.3,-0.295520206661339
-0.2,-0.198669330795061
-0.1,-0.0998334166468278
0,0
0.1,0.0998334166468296
0.2,0.198669330795061
0.3,0.29552020666134
0.4,0.389418342308652
0.5,0.479425538604203
0.6,0.564642473395037
0.7,0.644217687237691
0.8,0.717356090899523
0.9,0.783326909627485
1,0.841470984807897
1.1,0.891207360061436
1.2,0.932039085967226
1.3,0.963558185417193
1.4,0.985449729988461
1.5,0.997494986604054
1.6,0.999573603041505
1.7,0.991664810452469
1.8,0.973847630878195
1.9,0.946300087687414
2,0.909297426825682
2.1,0.863209366648873
2.2,0.808496403819591
2.3,0.74570521217672
2.4,0.675463180551149
2.5,0.598472144103957
2.6,0.515501371821463
2.7,0.427379880233831
2.8,0.334988150155904
2.9,0.23924932921398
3,0.141120008059867
3.1,0.0415806624332892
3.2,-0.0583741434275827
3.3,-0.157745694143249
3.4,-0.255541102026833
3.5,-0.35078322768962
3.6,-0.442520443294854
3.7,-0.529836140908496
3.8,-0.61185789094272
3.9,-0.687766159183975
4,-0.756802495307928
4.1,-0.818277111064411
4.2,-0.871575772413589
4.3,-0.916165936749455
4.4,-0.951602073889517
4.5,-0.977530117665097
4.6,-0.993691003633465
4.7,-0.999923257564101
4.8,-0.996164608835841
4.9,-0.982452612624332
5,-0.958924274663139
5.1,-0.925814682327732
5.2,-0.883454655720152
5.3,-0.832267442223901
5.4,-0.772764487555986
5.5,-0.705540325570392
5.6,-0.63126663787232
5.7,-0.550685542597635
5.8,-0.464602179413757
5.9,-0.373876664830234
6,-0.279415498198926
6.1,-0.182162504272094
6.2,-0.0830894028174938
6.3,0.0168139004843506
6.4,0.116549204850495
6.5,0.215119988087816
6.6,0.31154136351338
6.7,0.404849920616601
6.8,0.494113351138609
6.9,0.578439764388202
7,0.656986598718789
7.1,0.728969040125877
7.2,0.793667863849155
7.3,0.850436620628565
7.4,0.898708095811628
7.5,0.937999976774739
7.6,0.967919672031487
7.7,0.988168233877001
7.8,0.998543345374605
7.9,0.998941341839772
8,0.989358246623382
8.1,0.969889810845086
8.2,0.940730556679772
8.3,0.902171833756293
8.4,0.85459890808828
8.5,0.79848711262349
8.6,0.734397097874112
8.7,0.662969230082181
8.8,0.584917192891762
8.9,0.501020856457883
9,0.412118485241757
9.1,0.31909836234935
9.2,0.222889914100244
9.3,0.124454423507062
9.4,0.024775425453356
9.5,-0.0751511204618093
9.6,-0.174326781222981
9.7,-0.271760626410946
9.8,-0.366479129251928
9.9,-0.457535893775323
10,-0.54402111088937
10.1,-0.625070648892883
10.2,-0.699874687593545
10.3,-0.767685809763583
10.4,-0.827826469085655
10.5,-0.87969575997167
10.6,-0.922775421612807
10.7,-0.956635016270189
10.8,-0.980936230066492
10.9,-0.995436253306378
11,-0.999990206550704
11.1,-0.994552588203989
11.2,-0.979177729151317
11.3,-0.954019249902089
11.4,-0.919328525664675
11.5,-0.875452174688429
11.6,-0.822828594968708
11.7,-0.761983583919031
11.8,-0.693525084777122
11.9,-0.618137112237032
12,-0.536572918000435
12.1,-0.4496474645346
12.2,-0.358229282236825
12.3,-0.263231791365801
12.4,-0.165604175448308
12.5,-0.0663218973512007
12.6,0.0336230472211385
12.7,0.133232041419946
12.8,0.231509825101539
12.9,0.327474439137695
13,0.420167036826641
13.1,0.508661464372375
13.2,0.592073514707226
13.3,0.669569762196602
13.4,0.74037588995245
13.5,0.803784426551621
13.6,0.859161814856497
13.7,0.905954742308463
13.8,0.943695669444105
13.9,0.972007501394976
14,0.99060735569487
14.1,0.999309388747918
14.2,0.998026652716362
14.3,0.986771964274613
14.4,0.965657776549277
14.5,0.934895055524683
14.6,0.894791172140503
14.7,0.845746831142932
14.8,0.788252067375316
14.9,0.722881349511975
15,0.650287840157117
15.1,0.571196869659987
15.2,0.486398688853797
15.3,0.396740573130612
15.4,0.303118356745701
15.5,0.206467481937797
15.6,0.107753652299442
15.7,0.00796318378593379
15.8,-0.0919068502276816
15.9,-0.190858581374191
16,-0.287903316665065
16.1,-0.382071417184009
16.2,-0.472421986398469
16.3,-0.558052271286782
16.4,-0.638106682347947
16.5,-0.711785342369123
16.6,-0.778352078534298
16.7,-0.837141778019749
16.8,-0.887567033581506
16.9,-0.929124012734368
17,-0.961397491879557
17.1,-0.984065005081643
17.2,-0.996900066041596
17.3,-0.999774431073011
17.4,-0.992659380470633
17.5,-0.975626005468158
17.6,-0.948844497918124
17.7,-0.912582449791183
17.8,-0.86720217948558
17.9,-0.813157111661489
18,-0.750987246771676
18.1,-0.6813137655555
18.2,-0.604832822406281
18.3,-0.522308589626728
18.4,-0.434565622071897
18.5,-0.342480618469613
18.6,-0.246973661736621
18.7,-0.148999025814195
18.8,-0.0495356408783639
18.9,0.0504226878068112
19,0.149877209662952
19.1,0.24783420798296
19.2,0.343314928819899
19.3,0.435365360372896
19.4,0.523065765157696
19.5,0.605539869719601
19.6,0.681963620068136
19.7,0.751573415352151
19.8,0.813673737507108
19.9,0.867644100641667
20,0.912945250727628
